currents,frequencies,response
2.16,6277250000.0,-60.677121973996265
2.16,6277275000.0,-60.70488275182802
2.16,6277300000.0,-60.92937051048842
2.16,6277325000.0,-60.525283111033744
2.16,6277350000.0,-60.634566633658196
2.16,6277375000.0,-60.472436033479866
2.16,6277400000.0,-60.546633399868924
2.16,6277425000.0,-60.776570797300565
2.16,6277450000.0,-60.4682281636994
2.16,6277475000.0,-60.889506331545576
2.16,6277500000.0,-60.47364288254293
2.16,6277525000.0,-60.527381058687226
2.16,6277550000.0,-60.837653157493826
2.16,6277575000.0,-60.54880629732837
2.16,6277600000.0,-60.75282277903939
2.16,6277625000.0,-60.3829207152764
2.16,6277650000.0,-60.431637911342904
2.16,6277675000.0,-60.48633076102671
2.16,6277700000.0,-60.44988436920991
2.16,6277725000.0,-60.6594390610348
2.16,6277750000.0,-60.45648266138827
2.16,6277775000.0,-60.64674226183651
2.16,6277800000.0,-60.501754633586714
2.16,6277825000.0,-60.40708261475736
2.16,6277850000.0,-60.537723385882316
2.16,6277875000.0,-60.44088747976477
2.16,6277900000.0,-60.67165244040006
2.16,6277925000.0,-60.33275961226919
2.16,6277950000.0,-60.15595432454458
2.16,6277975000.0,-60.264063785742394
2.16,6278000000.0,-60.29485991713875
2.16,6278025000.0,-60.50388802111905
2.16,6278050000.0,-60.26713452555974
2.16,6278075000.0,-60.5648641924069
2.16,6278100000.0,-59.99501976044425
2.16,6278125000.0,-60.14829045605458
2.16,6278150000.0,-60.47352857442468
2.16,6278175000.0,-60.192148059071286
2.16,6278200000.0,-60.54599669461937
2.16,6278225000.0,-60.14282692858561
2.16,6278250000.0,-60.142749015330246
2.16,6278275000.0,-60.31585787231965
2.16,6278300000.0,-60.37360920091737
2.16,6278325000.0,-60.376760433853384
2.16,6278350000.0,-60.174238806444016
2.16,6278375000.0,-60.239691478279966
2.16,6278400000.0,-60.09537829382663
2.16,6278425000.0,-60.17430229939939
2.16,6278450000.0,-60.367779714011576
2.16,6278475000.0,-60.126590540143255
2.16,6278500000.0,-60.33435991351184
2.16,6278525000.0,-60.165444382643514
2.16,6278550000.0,-60.11523088711449
2.16,6278575000.0,-60.30031886399957
2.16,6278600000.0,-60.14733598763002
2.16,6278625000.0,-60.389276292310555
2.16,6278650000.0,-60.1045361665559
2.16,6278675000.0,-60.1276264444073
2.16,6278700000.0,-60.13645640390927
2.16,6278725000.0,-59.9353828752358
2.16,6278750000.0,-60.17807336558071
2.16,6278775000.0,-59.96899038372688
2.16,6278800000.0,-60.19294947321622
2.16,6278825000.0,-59.90989393406956
2.16,6278850000.0,-59.93847930973864
2.16,6278875000.0,-60.25990318525696
2.16,6278900000.0,-59.96281048872369
2.16,6278925000.0,-60.178585731693566
2.16,6278950000.0,-59.89870965950757
2.16,6278975000.0,-59.877872333392624
2.16,6279000000.0,-60.020045758806546
2.16,6279025000.0,-59.94020370076305
2.16,6279050000.0,-60.10948830473937
2.16,6279075000.0,-59.80648252545425
2.16,6279100000.0,-60.067027376428406
2.16,6279125000.0,-59.74665952007275
2.16,6279150000.0,-59.77852359088145
2.16,6279175000.0,-59.962229115804774
2.16,6279200000.0,-59.74640157093808
2.16,6279225000.0,-60.073235824151574
2.16,6279250000.0,-59.680711437590894
2.16,6279275000.0,-59.70907744098482
2.16,6279300000.0,-59.6647266617024
2.16,6279325000.0,-59.6391856627583
2.16,6279350000.0,-59.76157695588893
2.16,6279375000.0,-59.63354748880734
2.16,6279400000.0,-59.812599393805954
2.16,6279425000.0,-59.67654599685595
2.16,6279450000.0,-59.638108259833906
2.16,6279475000.0,-59.82935852341016
2.16,6279500000.0,-59.555798521313
2.16,6279525000.0,-59.724742642168266
2.16,6279550000.0,-59.45741523659127
2.16,6279575000.0,-59.535603473086795
2.16,6279600000.0,-59.656595228115165
2.16,6279625000.0,-59.48818675570121
2.16,6279650000.0,-59.682352528121704
2.16,6279675000.0,-59.44856546043862
2.16,6279700000.0,-59.46951496843293
2.16,6279725000.0,-59.24410837165312
2.16,6279750000.0,-59.20601335688421
2.16,6279775000.0,-59.65696718556713
2.16,6279800000.0,-59.324422208062174
2.16,6279825000.0,-59.552633214808715
2.16,6279850000.0,-59.51012119731515
2.16,6279875000.0,-59.385133682858104
2.16,6279900000.0,-59.534608380242815
2.16,6279925000.0,-59.65118654746081
2.16,6279950000.0,-60.08238873729318
2.16,6279975000.0,-59.822529108727586
2.16,6280000000.0,-60.041020154494014
2.16,6280025000.0,-60.815758429310655
2.16,6280050000.0,-61.54163268191404
2.16,6280075000.0,-63.745552593683776
2.16,6280100000.0,-65.68054673953993
2.16,6280125000.0,-66.66228722189105
2.16,6280150000.0,-67.86268944672057
2.16,6280175000.0,-67.63420211883938
2.16,6280200000.0,-68.05075790575304
2.16,6280225000.0,-70.96693990603423
2.16,6280250000.0,-72.05342171841548
2.16,6280275000.0,-75.68175592973782
2.16,6280300000.0,-80.90811075010305
2.16,6280325000.0,-79.29608367230772
2.16,6280350000.0,-75.5398468834719
2.16,6280375000.0,-73.08290575858473
2.16,6280400000.0,-70.47512871074932
2.16,6280425000.0,-69.1797123396234
2.16,6280450000.0,-67.95692107324687
2.16,6280475000.0,-67.31878579332532
2.16,6280500000.0,-66.9041615594281
2.16,6280525000.0,-65.68326399014687
2.16,6280550000.0,-65.33526825114873
2.16,6280575000.0,-64.72723734828173
2.16,6280600000.0,-64.14090382347426
2.16,6280625000.0,-64.0610468925591
2.16,6280650000.0,-63.648119171654194
2.16,6280675000.0,-63.54261789324249
2.16,6280700000.0,-63.09929231454559
2.16,6280725000.0,-62.73145102716125
2.16,6280750000.0,-62.4378656056906
2.16,6280775000.0,-62.441920256880564
2.16,6280800000.0,-62.39025897928242
2.16,6280825000.0,-62.00024800860254
2.16,6280850000.0,-62.14188166077862
2.16,6280875000.0,-61.795474768329285
2.16,6280900000.0,-61.51370304790483
2.16,6280925000.0,-61.94984956261205
2.16,6280950000.0,-61.57962344873433
2.16,6280975000.0,-61.72301798841069
2.16,6281000000.0,-61.41282675906701
2.16,6281025000.0,-61.27820533549871
2.16,6281050000.0,-61.323988933378985
2.16,6281075000.0,-61.22473010176789
2.16,6281100000.0,-61.50553376729303
2.16,6281125000.0,-61.16471640547056
2.16,6281150000.0,-61.270038716107955
2.16,6281175000.0,-60.96097275872941
2.16,6281200000.0,-60.708879771050675
2.16,6281225000.0,-60.869115946845405
2.16,6281250000.0,-60.97453246994628
2.16,6281275000.0,-60.93100799184734
2.16,6281300000.0,-60.77553225565193
2.16,6281325000.0,-60.77842087320006
2.16,6281350000.0,-60.70043423131584
2.16,6281375000.0,-60.671883216328396
2.16,6281400000.0,-60.98488559816117
2.16,6281425000.0,-60.74065631754881
2.16,6281450000.0,-60.810121431760116
2.16,6281475000.0,-60.48625404413299
2.16,6281500000.0,-60.31047636064601
2.16,6281525000.0,-60.952888097167836
2.16,6281550000.0,-60.43841593996544
2.16,6281575000.0,-60.62748671104182
2.16,6281600000.0,-60.393047738149306
2.16,6281625000.0,-60.49816582984454
2.16,6281650000.0,-60.29970196721456
2.16,6281675000.0,-60.30481480118348
2.16,6281700000.0,-60.3546744673429
2.16,6281725000.0,-60.29381341932391
2.16,6281750000.0,-60.3825306910843
2.16,6281775000.0,-60.28449315984395
2.16,6281800000.0,-60.12049876121203
2.16,6281825000.0,-60.405067452814635
2.16,6281850000.0,-60.122296169650404
2.16,6281875000.0,-60.438544083858474
2.16,6281900000.0,-60.20976232786708
2.16,6281925000.0,-60.25261807028021
2.16,6281950000.0,-60.4775252402294
2.16,6281975000.0,-60.16624982294956
2.16,6282000000.0,-60.430090609207035
2.16,6282025000.0,-60.1447806582302
2.16,6282050000.0,-60.094072631641346
2.16,6282075000.0,-59.99571794181197
2.16,6282100000.0,-59.97233848762591
2.16,6282125000.0,-60.254048274308715
2.16,6282150000.0,-60.08716545253364
2.16,6282175000.0,-60.28950400308349
2.16,6282200000.0,-60.02405949410146
2.16,6282225000.0,-60.03480490396264
2.16,6282250000.0,-59.98297078353215
2.16,6282275000.0,-59.95047603569854
2.16,6282300000.0,-60.1256775814798
2.16,6282325000.0,-60.130280598372856
2.16,6282350000.0,-59.91718816196296
2.16,6282375000.0,-59.89779567127252
2.16,6282400000.0,-59.82561042047284
2.16,6282425000.0,-60.0149403985165
2.16,6282450000.0,-59.78822935213009
2.16,6282475000.0,-60.191301123592275
2.16,6282500000.0,-59.82805003966989
2.16,6282525000.0,-59.72275703535351
2.16,6282550000.0,-59.853285678235366
2.16,6282575000.0,-59.78980962294813
2.16,6282600000.0,-60.03118591949571
2.16,6282625000.0,-59.679303111001815
2.16,6282650000.0,-59.886086819759264
2.16,6282675000.0,-59.70717929057607
2.16,6282700000.0,-59.59976552832559
2.16,6282725000.0,-59.8761552405488
2.16,6282750000.0,-59.68548305659134
2.16,6282775000.0,-59.972354027529775
2.16,6282800000.0,-59.6813226980976
2.16,6282825000.0,-59.55847017463669
2.16,6282850000.0,-59.900295219497565
2.16,6282875000.0,-59.58287722420483
2.16,6282900000.0,-59.78213784660268
2.16,6282925000.0,-59.531548264632264
2.16,6282950000.0,-59.46330027066728
2.16,6282975000.0,-59.719215117185925
2.16,6283000000.0,-59.49588566289108
2.16,6283025000.0,-59.66892884257528
2.16,6283050000.0,-59.425018268747856
2.16,6283075000.0,-59.58077879167726
2.16,6283100000.0,-59.51200281989266
2.16,6283125000.0,-59.421720288294885
2.16,6283150000.0,-59.81923217672122
2.16,6283175000.0,-59.427121258418694
2.16,6283200000.0,-59.74751476176701
2.16,6283225000.0,-59.482444738581236
2.16,6283250000.0,-59.44894473998783
2.16,6283275000.0,-59.18356071591715
2.16,6283300000.0,-59.28397391227662
2.16,6283325000.0,-59.53561376669339
2.16,6283350000.0,-59.086676372552596
2.16,6283375000.0,-59.27937158270769
2.16,6283400000.0,-58.96186038624655
2.16,6283425000.0,-59.35029438902741
2.16,6283450000.0,-59.09863044481802
2.16,6283475000.0,-58.918631467021044
2.16,6283500000.0,-59.56606642130982
2.16,6283525000.0,-59.20338919873909
2.16,6283550000.0,-59.10718348397181
2.16,6283575000.0,-59.17965746868131
2.16,6283600000.0,-59.31820998129463
2.16,6283625000.0,-59.3571019695791
2.16,6283650000.0,-58.92191887213046
2.16,6283675000.0,-58.98028235683555
2.16,6283700000.0,-59.09317002456348
2.16,6283725000.0,-58.97459017410447
2.16,6283750000.0,-59.243401804027194
2.16,6283775000.0,-58.58917752815313
2.16,6283800000.0,-59.182975207562045
2.16,6283825000.0,-58.78853247103101
2.16,6283850000.0,-58.89264664271014
2.16,6283875000.0,-59.1932604783002
2.16,6283900000.0,-58.91358226849341
2.16,6283925000.0,-59.22482434966025
2.16,6283950000.0,-58.87772544739494
2.16,6283975000.0,-58.95949158416744
2.16,6284000000.0,-59.085504349820084
2.16,6284025000.0,-59.19143759839955
2.16,6284050000.0,-59.09798998525139
2.16,6284075000.0,-58.79447831825416
2.16,6284100000.0,-59.26662724723059
2.16,6284125000.0,-58.47202424430947
2.16,6284150000.0,-58.61149190415049
2.16,6284175000.0,-59.20669341104159
2.16,6284200000.0,-58.86924697102073
2.16,6284225000.0,-59.09688987794635
2.16,6284250000.0,-59.07044805993118
2.16,6284275000.0,-58.73672606254887
2.16,6284300000.0,-58.918595089074735
2.16,6284325000.0,-58.77080625745812
2.16,6284350000.0,-58.91010649470047
2.16,6284375000.0,-58.7342512436284
2.16,6284400000.0,-58.66629459623756
2.16,6284425000.0,-58.73506924962041
2.16,6284450000.0,-58.47762743632968
2.16,6284475000.0,-58.82043599833882
2.16,6284500000.0,-58.64408722713445
2.16,6284525000.0,-59.02529410442063
2.16,6284550000.0,-58.32595181946224
2.16,6284575000.0,-58.39942972550375
2.16,6284600000.0,-58.582626417677204
2.16,6284625000.0,-58.62829296213678
2.16,6284650000.0,-59.09826499800389
2.16,6284675000.0,-58.31974657639634
2.16,6284700000.0,-58.546796521389965
2.16,6284725000.0,-58.55305790045609
2.16,6284750000.0,-58.408920025763116
2.16,6284775000.0,-58.57646917652581
2.16,6284800000.0,-58.46716383822688
2.16,6284825000.0,-59.02033004794945
2.16,6284850000.0,-58.59523006483837
2.16,6284875000.0,-58.71618170209857
2.16,6284900000.0,-58.9504262408143
2.16,6284925000.0,-58.93667011599749
2.16,6284950000.0,-58.83806947649907
2.16,6284975000.0,-58.65342473192747
2.16,6285000000.0,-58.731400618104104
2.22,6275000000.0,-61.24337563159446
2.22,6275025000.0,-61.16324909806073
2.22,6275050000.0,-61.39258782823288
2.22,6275075000.0,-61.24828896434242
2.22,6275100000.0,-61.33300440582538
2.22,6275125000.0,-61.089944032728255
2.22,6275150000.0,-61.142776402275246
2.22,6275175000.0,-61.445116838022784
2.22,6275200000.0,-61.158636790322454
2.22,6275225000.0,-61.42522628816374
2.22,6275250000.0,-61.25499539377694
2.22,6275275000.0,-61.20500653624973
2.22,6275300000.0,-61.03851136925567
2.22,6275325000.0,-61.134029775995074
2.22,6275350000.0,-61.43177224915489
2.22,6275375000.0,-61.11862836923825
2.22,6275400000.0,-61.359267448185655
2.22,6275425000.0,-61.26165897739334
2.22,6275450000.0,-61.1662239683323
2.22,6275475000.0,-61.43056160938486
2.22,6275500000.0,-61.18853443256138
2.22,6275525000.0,-61.33446351787951
2.22,6275550000.0,-61.1739156574276
2.22,6275575000.0,-61.10759882124217
2.22,6275600000.0,-61.26881828889731
2.22,6275625000.0,-60.98393975705897
2.22,6275650000.0,-61.278440343660854
2.22,6275675000.0,-61.0838209498324
2.22,6275700000.0,-61.17056158851895
2.22,6275725000.0,-60.97899114632027
2.22,6275750000.0,-61.000827760223686
2.22,6275775000.0,-61.312751121190495
2.22,6275800000.0,-60.936914896360605
2.22,6275825000.0,-61.27455872027341
2.22,6275850000.0,-60.96972844765879
2.22,6275875000.0,-61.01635115415032
2.22,6275900000.0,-61.24951149551089
2.22,6275925000.0,-61.02487163297725
2.22,6275950000.0,-61.20411782520176
2.22,6275975000.0,-60.96688833661399
2.22,6276000000.0,-61.07887874421857
2.22,6276025000.0,-60.90851519756551
2.22,6276050000.0,-60.87577852398036
2.22,6276075000.0,-61.15368486373288
2.22,6276100000.0,-60.96588027514607
2.22,6276125000.0,-61.286119133399374
2.22,6276150000.0,-61.06638054510179
2.22,6276175000.0,-60.83219870857676
2.22,6276200000.0,-61.17061806216584
2.22,6276225000.0,-60.94382968638564
2.22,6276250000.0,-61.122033634168616
2.22,6276275000.0,-60.88074237714794
2.22,6276300000.0,-60.79010426588353
2.22,6276325000.0,-60.79265022597642
2.22,6276350000.0,-60.74426000047175
2.22,6276375000.0,-61.085724425162255
2.22,6276400000.0,-60.7325714793349
2.22,6276425000.0,-61.06688718237058
2.22,6276450000.0,-60.7397961943507
2.22,6276475000.0,-60.84435965000055
2.22,6276500000.0,-61.19453864759898
2.22,6276525000.0,-60.863119524745606
2.22,6276550000.0,-61.148295618982075
2.22,6276575000.0,-60.778408624867154
2.22,6276600000.0,-60.891401077425655
2.22,6276625000.0,-60.869654848732075
2.22,6276650000.0,-60.81723696151465
2.22,6276675000.0,-61.038735827852484
2.22,6276700000.0,-60.78291949209016
2.22,6276725000.0,-60.93494925287321
2.22,6276750000.0,-60.744008055881984
2.22,6276775000.0,-60.684367200169305
2.22,6276800000.0,-61.126407524229435
2.22,6276825000.0,-60.591624826904464
2.22,6276850000.0,-61.11984243608625
2.22,6276875000.0,-60.61049818930751
2.22,6276900000.0,-60.650803143737875
2.22,6276925000.0,-60.83857679181773
2.22,6276950000.0,-60.59316829617052
2.22,6276975000.0,-60.89586700097658
2.22,6277000000.0,-60.52004437066455
2.22,6277025000.0,-60.62808223812318
2.22,6277050000.0,-60.52621515421905
2.22,6277075000.0,-60.67966606941475
2.22,6277100000.0,-60.92712395248461
2.22,6277125000.0,-60.67599495764569
2.22,6277150000.0,-61.00308772746153
2.22,6277175000.0,-60.762771332222066
2.22,6277200000.0,-60.56539551901149
2.22,6277225000.0,-60.805426496104225
2.22,6277250000.0,-60.52944852278303
2.22,6277275000.0,-60.88040121288708
2.22,6277300000.0,-60.45870824460621
2.22,6277325000.0,-60.59757289870574
2.22,6277350000.0,-60.52835723675077
2.22,6277375000.0,-60.65238532587078
2.22,6277400000.0,-60.80315337684287
2.22,6277425000.0,-60.68244563370313
2.22,6277450000.0,-60.79129025920332
2.22,6277475000.0,-60.601486508149584
2.22,6277500000.0,-60.55353256773566
2.22,6277525000.0,-60.823739527043884
2.22,6277550000.0,-60.51536176211158
2.22,6277575000.0,-60.751246093065106
2.22,6277600000.0,-60.5276545527154
2.22,6277625000.0,-60.481326990095056
2.22,6277650000.0,-60.43010564250153
2.22,6277675000.0,-60.43191250803072
2.22,6277700000.0,-60.75954405303619
2.22,6277725000.0,-60.42736603248238
2.22,6277750000.0,-60.706529389447894
2.22,6277775000.0,-60.4275696583919
2.22,6277800000.0,-60.46537192435344
2.22,6277825000.0,-60.65807788192001
2.22,6277850000.0,-60.34038854145989
2.22,6277875000.0,-60.67957958396412
2.22,6277900000.0,-60.39578913350542
2.22,6277925000.0,-60.388363495786486
2.22,6277950000.0,-60.41634901270035
2.22,6277975000.0,-60.33046004038389
2.22,6278000000.0,-60.605514863082746
2.22,6278025000.0,-60.44099912084846
2.22,6278050000.0,-60.35191664857021
2.22,6278075000.0,-60.34211175387262
2.22,6278100000.0,-60.32150394974869
2.22,6278125000.0,-60.64251101043596
2.22,6278150000.0,-60.25728044573099
2.22,6278175000.0,-60.34645333087455
2.22,6278200000.0,-60.37706645363656
2.22,6278225000.0,-60.2606181387724
2.22,6278250000.0,-60.43398583443857
2.22,6278275000.0,-60.3259826692021
2.22,6278300000.0,-60.60596311058224
2.22,6278325000.0,-60.123718876991916
2.22,6278350000.0,-60.17858612549955
2.22,6278375000.0,-60.23419516865186
2.22,6278400000.0,-60.13787006342535
2.22,6278425000.0,-60.459661482338774
2.22,6278450000.0,-60.18904638884927
2.22,6278475000.0,-60.41015095209258
2.22,6278500000.0,-60.133577524758564
2.22,6278525000.0,-60.18032752251997
2.22,6278550000.0,-60.378773324575235
2.22,6278575000.0,-60.169405263111585
2.22,6278600000.0,-60.40921018976903
2.22,6278625000.0,-60.10020140377945
2.22,6278650000.0,-60.002490357600074
2.22,6278675000.0,-60.03760435155267
2.22,6278700000.0,-60.04466892170615
2.22,6278725000.0,-60.25350702364455
2.22,6278750000.0,-59.898532931543336
2.22,6278775000.0,-60.211502565942695
2.22,6278800000.0,-60.036565282622114
2.22,6278825000.0,-60.04930355830277
2.22,6278850000.0,-60.205163948774555
2.22,6278875000.0,-59.90474581415817
2.22,6278900000.0,-60.22911157822877
2.22,6278925000.0,-59.87396425763143
2.22,6278950000.0,-59.93540737590459
2.22,6278975000.0,-60.05084655068467
2.22,6279000000.0,-59.816162635284925
2.22,6279025000.0,-60.09621516854924
2.22,6279050000.0,-59.702776072818544
2.22,6279075000.0,-59.83898487150698
2.22,6279100000.0,-59.7502173116108
2.22,6279125000.0,-59.726550257863444
2.22,6279150000.0,-60.052753848961004
2.22,6279175000.0,-59.796403627410555
2.22,6279200000.0,-60.041868686299935
2.22,6279225000.0,-59.766144853147196
2.22,6279250000.0,-59.75508783155419
2.22,6279275000.0,-59.87740426209399
2.22,6279300000.0,-59.65009610253391
2.22,6279325000.0,-59.93404525292411
2.22,6279350000.0,-59.65390486880957
2.22,6279375000.0,-59.601687142147824
2.22,6279400000.0,-59.643466312919244
2.22,6279425000.0,-59.61314112987145
2.22,6279450000.0,-59.77088036504411
2.22,6279475000.0,-59.52778083658561
2.22,6279500000.0,-59.790868968824
2.22,6279525000.0,-59.45697522210928
2.22,6279550000.0,-59.37450306990584
2.22,6279575000.0,-59.80979892737976
2.22,6279600000.0,-59.41716079219275
2.22,6279625000.0,-59.69121876164643
2.22,6279650000.0,-59.137413182764234
2.22,6279675000.0,-59.242064778578
2.22,6279700000.0,-59.327912611696654
2.22,6279725000.0,-59.29520965100478
2.22,6279750000.0,-59.68032407624789
2.22,6279775000.0,-59.4028052479803
2.22,6279800000.0,-59.55690062816778
2.22,6279825000.0,-59.27595939875231
2.22,6279850000.0,-59.40103675882906
2.22,6279875000.0,-59.41798060739775
2.22,6279900000.0,-59.365701115942464
2.22,6279925000.0,-59.834910623488895
2.22,6279950000.0,-59.66159861403043
2.22,6279975000.0,-60.05146583989707
2.22,6280000000.0,-61.35213346254111
2.22,6280025000.0,-60.958039709781424
2.22,6280050000.0,-61.201038045173476
2.22,6280075000.0,-61.674249317759774
2.22,6280100000.0,-62.70355399339269
2.22,6280125000.0,-62.64448972605546
2.22,6280150000.0,-63.98899893827057
2.22,6280175000.0,-65.7060675014909
2.22,6280200000.0,-66.4750941551553
2.22,6280225000.0,-68.99030798417398
2.22,6280250000.0,-71.1661646693966
2.22,6280275000.0,-73.86286040818496
2.22,6280300000.0,-80.48769496258201
2.22,6280325000.0,-83.64872333799495
2.22,6280350000.0,-79.79336083938921
2.22,6280375000.0,-72.42134403012118
2.22,6280400000.0,-71.42268013646812
2.22,6280425000.0,-69.56858422090778
2.22,6280450000.0,-67.20790924796417
2.22,6280475000.0,-66.98481617944392
2.22,6280500000.0,-65.69309958792078
2.22,6280525000.0,-65.6989114275927
2.22,6280550000.0,-64.8113897665687
2.22,6280575000.0,-64.50868821210919
2.22,6280600000.0,-64.20483433817179
2.22,6280625000.0,-63.73373159478354
2.22,6280650000.0,-63.87274559489537
2.22,6280675000.0,-63.28762052043678
2.22,6280700000.0,-63.09729083714722
2.22,6280725000.0,-62.67969354760006
2.22,6280750000.0,-62.46870480981636
2.22,6280775000.0,-62.58330395646739
2.22,6280800000.0,-61.82666978044623
2.22,6280825000.0,-62.5094761902151
2.22,6280850000.0,-61.95447820532423
2.22,6280875000.0,-61.75344517847573
2.22,6280900000.0,-61.84605237146437
2.22,6280925000.0,-61.356081865557684
2.22,6280950000.0,-61.390624570066024
2.22,6280975000.0,-61.535132925607236
2.22,6281000000.0,-61.3181987596257
2.22,6281025000.0,-61.30181354755082
2.22,6281050000.0,-61.0877676080225
2.22,6281075000.0,-61.41741827564146
2.22,6281100000.0,-61.062522360266186
2.22,6281125000.0,-60.833701932232586
2.22,6281150000.0,-60.679607188245356
2.22,6281175000.0,-60.643976481455546
2.22,6281200000.0,-60.925989736062206
2.22,6281225000.0,-60.804250934523424
2.22,6281250000.0,-60.9047041818415
2.22,6281275000.0,-60.87023210560598
2.22,6281300000.0,-60.44454601174085
2.22,6281325000.0,-60.53111582208302
2.22,6281350000.0,-60.64900913560655
2.22,6281375000.0,-60.82625233375167
2.22,6281400000.0,-60.58489840492379
2.22,6281425000.0,-60.60707405238234
2.22,6281450000.0,-60.480446414685645
2.22,6281475000.0,-60.533006718578065
2.22,6281500000.0,-60.763551018329444
2.22,6281525000.0,-60.2628009800618
2.22,6281550000.0,-60.576410173294306
2.22,6281575000.0,-60.06659190915764
2.22,6281600000.0,-60.19614015006408
2.22,6281625000.0,-60.52270944176729
2.22,6281650000.0,-60.31355990390358
2.22,6281675000.0,-60.56745154508475
2.22,6281700000.0,-60.26335499106945
2.22,6281725000.0,-60.41003581615031
2.22,6281750000.0,-60.235841409873274
2.22,6281775000.0,-60.297536837060576
2.22,6281800000.0,-60.32046589632745
2.22,6281825000.0,-59.95602297540828
2.22,6281850000.0,-60.17660278594748
2.22,6281875000.0,-60.127287429764195
2.22,6281900000.0,-60.01924799535391
2.22,6281925000.0,-60.43609692610781
2.22,6281950000.0,-60.09011550394942
2.22,6281975000.0,-60.06022398510198
2.22,6282000000.0,-60.082730858721504
2.22,6282025000.0,-60.08756607622438
2.22,6282050000.0,-60.078506688003664
2.22,6282075000.0,-60.012304476893625
2.22,6282100000.0,-60.21427961637726
2.22,6282125000.0,-59.8457698256602
2.22,6282150000.0,-60.20837125436921
2.22,6282175000.0,-59.812189833771335
2.22,6282200000.0,-59.76800356373261
2.22,6282225000.0,-59.7350073411243
2.22,6282250000.0,-59.78683300138677
2.22,6282275000.0,-59.82792005006715
2.22,6282300000.0,-59.82113493661738
2.22,6282325000.0,-59.650415101200764
2.22,6282350000.0,-59.51282137118055
2.22,6282375000.0,-59.54024304532882
2.22,6282400000.0,-60.03464807394455
2.22,6282425000.0,-59.81504951605715
2.22,6282450000.0,-59.90272035762986
2.22,6282475000.0,-59.645305988546006
2.22,6282500000.0,-59.84221185661485
2.22,6282525000.0,-59.829590739380166
2.22,6282550000.0,-59.75197544548763
2.22,6282575000.0,-59.917508670013646
2.22,6282600000.0,-59.857029015482546
2.22,6282625000.0,-59.696130090021235
2.22,6282650000.0,-60.0767563354945
2.22,6282675000.0,-59.81692950555355
2.22,6282700000.0,-60.08205209908076
2.22,6282725000.0,-59.682422486787196
2.22,6282750000.0,-59.68619816289027
2.22,6282775000.0,-59.534358846107274
2.22,6282800000.0,-59.7147839149312
2.22,6282825000.0,-59.894119809967194
2.22,6282850000.0,-59.65239382106137
2.22,6282875000.0,-59.84218477910977
2.22,6282900000.0,-59.48568363824418
2.22,6282925000.0,-59.60035818956251
2.22,6282950000.0,-59.614091944640045
2.22,6282975000.0,-59.556786658033324
2.22,6283000000.0,-59.85225468880424
2.22,6283025000.0,-59.56197657451398
2.22,6283050000.0,-59.51178714766567
2.22,6283075000.0,-59.599594740887355
2.22,6283100000.0,-59.509308239137155
2.22,6283125000.0,-59.79225494960326
2.22,6283150000.0,-59.30380636074514
2.22,6283175000.0,-59.74673796395561
2.22,6283200000.0,-59.47062081474811
2.22,6283225000.0,-59.436973571207794
2.22,6283250000.0,-59.66496994902046
2.22,6283275000.0,-59.158947493778044
2.22,6283300000.0,-59.37627860788766
2.22,6283325000.0,-59.125412572331946
2.22,6283350000.0,-59.400906621023026
2.22,6283375000.0,-59.38341120450367
2.22,6283400000.0,-59.4191992809716
2.22,6283425000.0,-59.66649330744958
2.22,6283450000.0,-59.4745384124439
2.22,6283475000.0,-59.44815560758652
2.22,6283500000.0,-59.165731988283035
2.22,6283525000.0,-59.16666371088447
2.22,6283550000.0,-59.32136356679884
2.22,6283575000.0,-59.04376367495782
2.22,6283600000.0,-59.62870450926268
2.22,6283625000.0,-59.145702422257784
2.22,6283650000.0,-59.31709803721376
2.22,6283675000.0,-59.24272492187599
2.22,6283700000.0,-59.339097344358194
2.22,6283725000.0,-59.5917015217799
2.22,6283750000.0,-59.18656031257381
2.22,6283775000.0,-59.187378911760725
2.22,6283800000.0,-59.174226326477
2.22,6283825000.0,-59.223507415107186
2.22,6283850000.0,-59.226589208518696
2.22,6283875000.0,-58.60551024880734
2.22,6283900000.0,-59.128469127632926
2.22,6283925000.0,-59.10947553890679
2.22,6283950000.0,-59.00386769122464
2.22,6283975000.0,-59.42662741109246
2.22,6284000000.0,-59.068685691889925
2.22,6284025000.0,-59.31504027609762
2.22,6284050000.0,-59.02638097353083
2.22,6284075000.0,-58.53694741156722
2.22,6284100000.0,-58.95789535857199
2.22,6284125000.0,-58.91695243424452
2.22,6284150000.0,-58.876512555723856
2.22,6284175000.0,-58.70396642442272
2.22,6284200000.0,-59.03938858007868
2.22,6284225000.0,-58.57845011905424
2.22,6284250000.0,-58.63030791259973
2.22,6284275000.0,-58.78693309984086
2.22,6284300000.0,-58.810565124987406
2.22,6284325000.0,-58.94420554769798
2.22,6284350000.0,-58.728199560383906
2.22,6284375000.0,-58.87831177745494
2.22,6284400000.0,-58.813406008997916
2.22,6284425000.0,-58.79647808693552
2.22,6284450000.0,-59.04871078776046
2.22,6284475000.0,-58.51609658635796
2.22,6284500000.0,-58.70444846388844
2.22,6284525000.0,-58.38374954183053
2.22,6284550000.0,-58.577287981047476
2.22,6284575000.0,-58.9492801539525
2.22,6284600000.0,-58.808939580239645
2.22,6284625000.0,-58.68942210873546
2.22,6284650000.0,-58.69541304676861
2.22,6284675000.0,-58.82126228911262
